seed,maximum_exponent,ratio_exponent,moment_sqrt_exponent,moment_three_quarters_exponent,moment_tenth_exponent
101,0.6678586667270776,0.956009978459452,0.21695230589646539,0.187930255208635,0.29050980061458254
102,-0.2285344031224555,-0.03643352863420574,0.16389329692815308,-0.13243866309448266,0.19670214690547852
103,0.3359681076770436,0.6241194194094183,0.1209573171746213,-0.02961835203929397,0.12917358674545815
104,0.8418697486788098,1.0339706231670596,0.3852897706689781,0.44271942685176613,0.5051719503575927
105,0.7844224473321946,0.7844224473321946,0.2916426005860983,0.2672837946952077,0.43520049638463254
